BIN	MACHINE.x	MEDIAN_SAMPLE_CV	BIN_POPULATION	CV_POPULATION	PANEL	MANUSCRIPT_RANGE	REDUCTION
(9e+04,1e+05]	LSR	1.61204699895821	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	FALSE	NA
(1e+05,1.1e+05]	LSR	0.947383858637714	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	LSR	0.867957650766391	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	LSR	1.0188974797621	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	LSR	1.18807371339124	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	LSR	1.5326634644093	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	LSR	0.846125501942443	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	LSR	0.914872973130081	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	FALSE	NA
(1.9e+05,2e+05]	LSR	0.25322302998718	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	FALSE	NA
(2e+05,6e+05]	LSR	0.559575876375384	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	FALSE	NA
(0,2e+04]	FORTESSA	3.52125614218714	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	TRUE	NA
(2e+04,6e+05]	FORTESSA	1.30452525545373	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	TRUE	0.629528440199339
(0,2e+04]	LSR	6.13150442644091	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	TRUE	NA
(2e+04,6e+05]	LSR	1.98149035859912	Live Single Lymphocytes	naive helper Tcells (CCR7+ CD45RA+)	panel1	TRUE	0.676834554656059
(0,5e+03]	FORTESSA	32.867522241431	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(5e+03,1e+04]	FORTESSA	27.4596859479257	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	26.0718884085386	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	16.6343574478784	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(2e+04,3e+04]	FORTESSA	14.0820601486391	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(3e+04,4e+04]	FORTESSA	18.1342560220482	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(4e+04,5e+04]	FORTESSA	14.7070662979071	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(5e+04,6e+04]	FORTESSA	8.75902779811717	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	7.88480526446736	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	5.32480600012936	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	13.8995388631479	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	4.33627472268473	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	6.12864156984433	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	26.4554698367356	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	8.59893972339214	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	2.8170499911049	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	25.8423676567137	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	1.80322199399825	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	2.74787880024586	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	1.40571312038622	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	1.03726113040748	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	2.18923630532672	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(2e+05,6e+05]	FORTESSA	2.4495438756092	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(0,5e+03]	LSR	33.5840290471263	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(5e+03,1e+04]	LSR	21.5643082486762	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1e+04,1.5e+04]	LSR	16.1775433911367	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.5e+04,2e+04]	LSR	13.6571972413359	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(2e+04,3e+04]	LSR	12.436294423503	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(3e+04,4e+04]	LSR	11.7756347901349	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(4e+04,5e+04]	LSR	8.37251647290199	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(5e+04,6e+04]	LSR	5.17255677133599	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(6e+04,7e+04]	LSR	5.10050675057025	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(7e+04,8e+04]	LSR	3.80210739222004	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(8e+04,9e+04]	LSR	4.58061585257855	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(9e+04,1e+05]	LSR	5.2083297526643	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1e+05,1.1e+05]	LSR	13.0042909924756	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	LSR	3.94707813069884	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	LSR	2.59917774138196	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	LSR	1.9233534200054	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	LSR	2.75274109582484	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	LSR	1.18131100014584	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	LSR	0.468228576204624	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(1.9e+05,2e+05]	LSR	1.94436598241877	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(2e+05,6e+05]	LSR	2.20124144219619	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	FALSE	NA
(0,2e+04]	FORTESSA	30.3345043015411	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	TRUE	NA
(2e+04,6e+05]	FORTESSA	11.5335676620471	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	TRUE	0.619787172145708
(0,2e+04]	LSR	28.069927621957	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	TRUE	NA
(2e+04,6e+05]	LSR	7.07427699160605	Live Single Lymphocytes	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	panel1	TRUE	0.747976657194072
(0,5e+03]	FORTESSA	8.05188337007294	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(5e+03,1e+04]	FORTESSA	5.13163414474778	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	3.18716996722816	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	2.76897864671453	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(2e+04,3e+04]	FORTESSA	3.25899402840709	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(3e+04,4e+04]	FORTESSA	3.94294924352323	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(4e+04,5e+04]	FORTESSA	4.40455262118457	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(5e+04,6e+04]	FORTESSA	2.55217843745305	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	2.76875563928616	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	2.07727052517385	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	1.90360806500088	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	1.89219486300383	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	1.00129924301067	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	1.89620104092279	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	0.86025467921699	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	1.05276679767368	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	1.54811657504432	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	1.30200193439499	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	3.4126120978812	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	0.961467329477682	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	0.416985405748157	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	3.11483754892002	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(2e+05,6e+05]	FORTESSA	2.95098047568071	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(0,5e+03]	LSR	8.05466584178575	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(5e+03,1e+04]	LSR	3.6404768010884	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1e+04,1.5e+04]	LSR	2.9049899227497	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.5e+04,2e+04]	LSR	2.40134873963706	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(2e+04,3e+04]	LSR	2.35348087211957	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(3e+04,4e+04]	LSR	2.45739375750843	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(4e+04,5e+04]	LSR	3.97012422836508	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(5e+04,6e+04]	LSR	1.42298814763645	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(6e+04,7e+04]	LSR	1.96735015361806	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(7e+04,8e+04]	LSR	2.9627352355304	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(8e+04,9e+04]	LSR	2.04044934145144	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(9e+04,1e+05]	LSR	1.80321459909897	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1e+05,1.1e+05]	LSR	2.07224514222217	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	LSR	1.37715062335815	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	LSR	1.4600594938419	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	LSR	0.684889826117256	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	LSR	0.927979276821989	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	LSR	0.400801242275923	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	LSR	0.221142846673771	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(1.9e+05,2e+05]	LSR	0.668054752389285	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(2e+05,6e+05]	LSR	0.52147506492553	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	FALSE	NA
(0,2e+04]	FORTESSA	5.79391814004131	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	TRUE	NA
(2e+04,6e+05]	FORTESSA	2.75528338992394	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	TRUE	0.524452482184311
(0,2e+04]	LSR	6.23340949396398	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	TRUE	NA
(2e+04,6e+05]	LSR	2.25542388761968	Live Single Lymphocytes	effector cytotoxic Tcells  (CCR7-  CD45RA+)	panel1	TRUE	0.638171711676622
(0,5e+03]	FORTESSA	30.1168716908928	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(5e+03,1e+04]	FORTESSA	24.5359412652388	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	21.0188011768856	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	12.667493322177	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(2e+04,3e+04]	FORTESSA	12.3763660197498	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(3e+04,4e+04]	FORTESSA	11.4220971136794	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(4e+04,5e+04]	FORTESSA	8.95493255911111	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(5e+04,6e+04]	FORTESSA	6.33912785808543	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	6.63549139338693	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	7.77510905235164	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	8.34279287002658	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	6.08930275503084	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	4.36194554749528	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	6.29245573015145	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	4.12601977958856	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	2.15821588242516	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	27.2209461542448	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	1.2242400308799	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	1.50465623843402	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	0.450612196174715	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	0.75042163496945	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	1.05972745347142	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(2e+05,6e+05]	FORTESSA	1.33027346637254	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(0,5e+03]	LSR	33.0402833625388	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(5e+03,1e+04]	LSR	20.349048951437	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1e+04,1.5e+04]	LSR	13.4028146850229	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.5e+04,2e+04]	LSR	11.3779666127434	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(2e+04,3e+04]	LSR	9.05298079360994	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(3e+04,4e+04]	LSR	7.23982347479529	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(4e+04,5e+04]	LSR	7.74420020704845	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(5e+04,6e+04]	LSR	4.97118356716794	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(6e+04,7e+04]	LSR	4.84277484844447	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(7e+04,8e+04]	LSR	4.49329942279513	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(8e+04,9e+04]	LSR	3.44685257710395	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(9e+04,1e+05]	LSR	3.23824485054511	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1e+05,1.1e+05]	LSR	14.3972179649003	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	LSR	3.04745338087188	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	LSR	3.05040583778803	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	LSR	2.2469164487052	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	LSR	1.67514573556111	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	LSR	1.75571104857054	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	LSR	2.06173102981103	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(1.9e+05,2e+05]	LSR	1.5094710195117	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(2e+05,6e+05]	LSR	1.63867390468135	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	FALSE	NA
(0,2e+04]	FORTESSA	25.9232044758431	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	TRUE	NA
(2e+04,6e+05]	FORTESSA	7.7392485714145	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	TRUE	0.701454788175342
(0,2e+04]	LSR	27.218194315984	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	TRUE	NA
(2e+04,6e+05]	LSR	6.0719336619479	Live Single Lymphocytes	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	panel1	TRUE	0.776916367358648
(0,5e+03]	FORTESSA	18.8093982872775	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(5e+03,1e+04]	FORTESSA	9.16505659607094	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	12.4404065927644	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	8.5263881497009	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(2e+04,3e+04]	FORTESSA	7.50741614557023	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(3e+04,4e+04]	FORTESSA	8.54487975781731	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(4e+04,5e+04]	FORTESSA	8.80244294793284	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(5e+04,6e+04]	FORTESSA	5.27672985501951	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	4.86872326847731	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	3.10158527450091	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	2.95284403808651	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	3.71266486868343	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	2.84417948670562	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	5.84304884305282	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	1.61720853054914	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	50.2939917824277	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	4.25938401531396	Live Single Lymphocytes	naive cytotoxic Tcells (CCR7+ , CD45RA+)	panel1	FALSE	NA
